game_id,agent1_points,agent2_points,first_player,point_differential
889,77,43,1,34
890,61,59,0,2
891,52,68,1,-16
892,78,42,1,36
893,72,48,0,24
894,81,39,1,42
895,73,47,0,26
896,77,43,0,34
897,85,35,1,50
898,96,24,0,72
899,91,29,0,62
900,97,23,0,74
901,52,68,0,-16
902,56,64,0,-8
903,58,62,0,-4
904,82,38,0,44
905,69,51,0,18
906,70,50,1,20
907,91,29,0,62
908,86,34,1,52
909,91,29,1,62
910,103,17,1,86
911,87,33,1,54
912,62,58,0,4
913,20,100,1,-80
914,64,56,0,8
915,101,19,1,82
916,56,64,1,-8
917,85,35,0,50
918,85,35,1,50
919,85,35,1,50
920,90,30,1,60
921,97,23,0,74
922,52,68,0,-16
923,74,46,0,28
924,71,49,1,22
925,80,40,0,40
926,58,62,1,-4
927,91,29,0,62
928,75,45,0,30
929,64,56,0,8
930,38,82,0,-44
931,102,18,0,84
932,105,15,0,90
933,90,30,1,60
934,47,73,1,-26
935,77,43,0,34
936,89,31,1,58
937,83,37,1,46
938,61,59,0,2
939,114,6,0,108
940,99,21,1,78
941,90,30,1,60
942,76,44,1,32
943,99,21,1,78
944,77,43,0,34
945,101,19,0,82
946,104,16,1,88
947,73,47,0,26
948,88,32,0,56
949,82,38,0,44
950,42,78,0,-36
951,96,24,1,72
952,88,32,1,56
953,83,37,1,46
954,84,36,1,48
955,90,30,1,60
956,87,33,1,54
957,92,28,0,64
958,63,57,1,6
959,90,30,1,60
960,82,38,0,44
961,84,36,1,48
962,55,65,0,-10
963,87,33,0,54
964,80,40,1,40
965,99,21,0,78
966,74,46,0,28
967,60,60,0,0
968,79,41,1,38
969,67,53,0,14
970,103,17,0,86
971,77,43,1,34
972,88,32,0,56
973,75,45,0,30
974,89,31,0,58
975,91,29,0,62
976,109,11,0,98
977,85,35,1,50
978,28,92,1,-64
979,114,6,0,108
980,93,27,0,66
981,23,97,1,-74
982,46,74,1,-28
983,67,53,1,14
984,64,56,1,8
985,45,75,0,-30
986,59,61,0,-2
987,74,46,0,28
988,63,57,1,6
989,82,38,1,44
990,68,52,1,16
991,103,17,0,86
992,93,27,0,66
993,94,26,1,68
994,67,53,1,14
995,78,42,0,36
996,72,48,0,24
997,67,53,1,14
998,99,21,0,78
999,64,56,0,8
1000,78,42,1,36
1001,94,26,0,68
1002,42,78,1,-36
1003,54,66,1,-12
1004,87,33,0,54
1005,69,51,0,18
1006,47,73,1,-26
1007,79,41,0,38
1008,69,51,0,18
1009,90,30,0,60
1010,77,43,0,34
1011,94,26,0,68
1012,64,56,0,8
1013,64,56,0,8
1014,84,36,0,48
1015,96,24,0,72
1016,65,55,0,10
1017,91,29,1,62
1018,85,35,0,50
1019,72,48,1,24
1020,40,80,1,-40
1021,96,24,0,72
1022,102,18,0,84
1023,66,54,0,12
1024,110,10,0,100
1025,70,50,1,20
1026,91,29,1,62
1027,70,50,1,20
1028,98,22,1,76
1029,78,42,1,36
1030,83,37,0,46
1031,81,39,0,42
1032,69,51,1,18
1033,86,34,0,52
1034,59,61,1,-2
1035,50,70,1,-20
1036,74,46,0,28
1037,59,61,0,-2
1038,15,105,0,-90
1039,98,22,0,76
1040,74,46,1,28
1041,84,36,0,48
1042,59,61,0,-2
1043,111,9,1,102
1044,101,19,0,82
1045,103,17,1,86
1046,93,27,1,66
1047,68,52,0,16
1048,36,84,1,-48
1049,86,34,1,52
1050,51,69,1,-18
1051,37,83,0,-46
1052,71,49,0,22
1053,67,53,0,14
1054,86,34,1,52
1055,80,40,0,40
1056,66,54,1,12
1057,54,66,1,-12
1058,79,41,0,38
1059,84,36,0,48
1060,54,66,0,-12
1061,76,44,1,32
1062,96,24,0,72
1063,69,51,1,18
1064,77,43,0,34
1065,75,45,0,30
1066,81,39,1,42
1067,56,64,0,-8
1068,86,34,0,52
1069,61,59,1,2
1070,96,24,1,72
1071,64,56,0,8
1072,92,28,0,64
1073,57,63,0,-6
1074,41,79,1,-38
1075,76,44,0,32
1076,96,24,0,72
1077,75,45,1,30
1078,107,13,1,94
1079,97,23,0,74
1080,27,93,0,-66
1081,83,37,1,46
1082,92,28,0,64
1083,107,13,0,94
1084,63,57,0,6
1085,95,25,1,70
1086,42,78,1,-36
1087,78,42,0,36
1088,84,36,0,48
1089,53,67,1,-14
1090,46,74,0,-28
1091,66,54,0,12
1092,107,13,1,94
1093,68,52,0,16
1094,40,80,1,-40
1095,69,51,0,18
1096,74,46,0,28
1097,72,48,1,24
1098,58,62,1,-4
1099,55,65,0,-10
1100,68,52,1,16
1101,96,24,1,72
1102,68,52,1,16
1103,87,33,0,54
1104,28,92,0,-64
1105,87,33,0,54
1106,113,7,1,106
1107,102,18,1,84
1108,103,17,0,86
1109,90,30,1,60
1110,63,57,0,6
1111,79,41,0,38
1112,71,49,1,22
1113,72,48,0,24
1114,79,41,1,38
1115,83,37,1,46
1116,60,60,1,0
1117,49,71,1,-22
1118,51,69,1,-18
1119,86,34,0,52
1120,105,15,0,90
1121,60,60,0,0
1122,74,46,1,28
1123,111,9,0,102
1124,88,32,0,56
1125,74,46,1,28
1126,77,43,1,34
1127,95,25,1,70
1128,83,37,0,46
1129,92,28,0,64
1130,57,63,0,-6
1131,84,36,0,48
1132,83,37,0,46
1133,50,70,0,-20
1134,59,61,0,-2
1135,68,52,1,16
1136,107,13,1,94
1137,82,38,1,44
1138,50,70,0,-20
1139,59,61,1,-2
1140,74,46,1,28
1141,52,68,0,-16
1142,94,26,1,68
1143,72,48,0,24
1144,50,70,1,-20
1145,83,37,0,46
1146,103,17,0,86
1147,81,39,0,42
1148,92,28,0,64
1149,89,31,1,58
1150,79,41,0,38
1151,92,28,0,64
1152,57,63,0,-6
1153,69,51,0,18
1154,75,45,1,30
1155,83,37,0,46
1156,78,42,1,36
1157,34,86,1,-52
1158,83,37,0,46
1159,100,20,0,80
1160,86,34,1,52
1161,70,50,0,20
1162,86,34,0,52
1163,112,8,0,104
1164,58,62,0,-4
1165,108,12,1,96
1166,95,25,0,70
1167,54,66,1,-12
1168,96,24,1,72
1169,46,74,0,-28
1170,77,43,0,34
1171,73,47,1,26
1172,60,60,0,0
1173,45,75,1,-30
1174,56,64,0,-8
1175,77,43,1,34
1176,58,62,0,-4
1177,103,17,1,86
1178,65,55,0,10
1179,100,20,0,80
1180,81,39,1,42
1181,50,70,1,-20
1182,47,73,0,-26
1183,55,65,1,-10
1184,109,11,1,98
1185,44,76,0,-32
1186,77,43,1,34
1187,95,25,0,70
1188,70,50,0,20
1189,82,38,1,44
1190,65,55,1,10
1191,98,22,1,76
1192,88,32,0,56
1193,71,49,0,22
1194,49,71,0,-22
1195,70,50,1,20
1196,56,64,1,-8
1197,73,47,1,26
1198,82,38,0,44
1199,80,40,0,40
1200,75,45,1,30
1201,64,56,0,8
1202,71,49,0,22
1203,91,29,0,62
1204,92,28,1,64
1205,62,58,1,4
1206,100,20,1,80
1207,73,47,0,26
1208,80,40,1,40
1209,108,12,1,96
1210,117,3,1,114
1211,68,52,0,16
1212,84,36,1,48
1213,70,50,1,20
1214,82,38,1,44
1215,60,60,1,0
1216,58,62,1,-4
1217,84,36,0,48
1218,71,49,1,22
1219,56,64,1,-8
1220,81,39,1,42
1221,64,56,0,8
1222,82,38,0,44
1223,103,17,0,86
1224,100,20,0,80
1225,82,38,1,44
1226,33,87,0,-54
1227,59,61,0,-2
1228,77,43,1,34
1229,50,70,1,-20
1230,73,47,0,26
1231,42,78,1,-36
1232,88,32,1,56
1233,86,34,0,52
1234,71,49,0,22
1235,67,53,1,14
1236,92,28,0,64
1237,73,47,0,26
1238,69,51,0,18
1239,66,54,1,12
1240,51,69,1,-18
1241,99,21,1,78
1242,74,46,0,28
1243,92,28,1,64
1244,84,36,0,48
1245,81,39,0,42
1246,94,26,1,68
1247,76,44,1,32
1248,78,42,0,36
1249,53,67,0,-14
1250,75,45,0,30
1251,107,13,0,94
1252,88,32,1,56
1253,84,36,0,48
1254,89,31,1,58
1255,60,60,1,0
1256,90,30,1,60
1257,93,27,0,66
1258,65,55,0,10
1259,83,37,0,46
1260,66,54,1,12
1261,92,28,1,64
1262,70,50,1,20
1263,91,29,0,62
1264,53,67,0,-14
1265,54,66,1,-12
1266,114,6,1,108
1267,53,67,1,-14
1268,75,45,1,30
1269,69,51,0,18
1270,82,38,1,44
1271,35,85,1,-50
1272,101,19,0,82
1273,110,10,1,100
1274,62,58,1,4
1275,87,33,0,54
1276,83,37,1,46
1277,96,24,0,72
1278,102,18,1,84
1279,86,34,1,52
1280,59,61,1,-2
1281,70,50,0,20
1282,98,22,0,76
1283,62,58,0,4
1284,98,22,0,76
1285,98,22,0,76
1286,99,21,1,78
1287,57,63,1,-6
1288,92,28,0,64
1289,89,31,0,58
1290,68,52,0,16
1291,106,14,1,92
1292,60,60,0,0
1293,85,35,1,50
1294,59,61,0,-2
1295,57,63,0,-6
1296,56,64,0,-8
1297,73,47,0,26
1298,87,33,0,54
1299,63,57,0,6
1300,101,19,1,82
1301,79,41,1,38
1302,48,72,0,-24
1303,34,86,0,-52
1304,74,46,0,28
1305,82,38,0,44
1306,88,32,1,56
1307,78,42,0,36
1308,85,35,1,50
1309,84,36,0,48
1310,56,64,0,-8
1311,99,21,1,78
1312,100,20,0,80
1313,105,15,1,90
1314,66,54,0,12
1315,74,46,0,28
1316,94,26,1,68
1317,111,9,1,102
1318,67,53,0,14
1319,76,44,1,32
1320,92,28,0,64
1321,81,39,0,42
1322,77,43,0,34
1323,77,43,1,34
1324,78,42,0,36
1325,91,29,1,62
1326,55,65,0,-10
1327,96,24,0,72
1328,52,68,0,-16
1329,88,32,1,56
1330,29,91,1,-62
1331,95,25,0,70
1332,61,59,1,2
1333,82,38,0,44
1334,75,45,0,30
