game_id,agent1_points,agent2_points,first_player,point_differential
315,78,42,0,36
316,107,13,0,94
317,101,19,1,82
318,108,12,0,96
319,95,25,1,70
320,95,25,0,70
321,107,13,1,94
322,81,39,1,42
323,110,10,0,100
324,61,59,1,2
325,59,61,1,-2
326,106,14,1,92
327,120,0,0,120
328,103,17,0,86
329,71,49,0,22
330,71,49,1,22
331,100,20,0,80
332,105,15,1,90
333,94,26,1,68
334,87,33,0,54
335,105,15,0,90
336,106,14,0,92
337,77,43,0,34
338,100,20,1,80
339,106,14,1,92
340,46,74,1,-28
341,110,10,1,100
342,55,65,1,-10
343,85,35,0,50
344,111,9,1,102
345,107,13,0,94
346,81,39,1,42
347,78,42,1,36
348,79,41,1,38
349,84,36,0,48
350,103,17,1,86
351,106,14,1,92
352,67,53,1,14
353,92,28,1,64
354,69,51,1,18
355,74,46,1,28
356,96,24,0,72
357,62,58,1,4
358,74,46,1,28
359,92,28,0,64
360,80,40,0,40
361,101,19,0,82
362,80,40,0,40
363,109,11,0,98
364,80,40,1,40
365,102,18,0,84
366,91,29,0,62
367,117,3,0,114
368,114,6,0,108
369,97,23,0,74
370,94,26,0,68
371,117,3,0,114
372,100,20,0,80
373,100,20,0,80
374,105,15,0,90
375,65,55,0,10
376,78,42,0,36
377,111,9,1,102
378,72,48,1,24
379,81,39,1,42
380,80,40,0,40
381,93,27,1,66
382,101,19,1,82
383,103,17,0,86
384,102,18,1,84
385,76,44,1,32
386,60,60,1,0
387,75,45,1,30
388,101,19,0,82
389,81,39,0,42
390,87,33,1,54
391,87,33,1,54
392,93,27,0,66
393,51,69,1,-18
394,91,29,0,62
395,80,40,1,40
396,92,28,1,64
397,112,8,0,104
398,84,36,1,48
399,95,25,0,70
400,107,13,0,94
401,114,6,1,108
402,83,37,1,46
403,85,35,1,50
404,85,35,1,50
405,84,36,1,48
406,76,44,0,32
407,86,34,1,52
408,74,46,1,28
409,102,18,1,84
410,70,50,1,20
411,111,9,1,102
412,112,8,1,104
413,102,18,1,84
414,101,19,0,82
415,113,7,0,106
416,110,10,1,100
417,94,26,0,68
418,71,49,1,22
419,114,6,0,108
420,60,60,0,0
421,99,21,0,78
422,75,45,1,30
423,103,17,0,86
424,114,6,1,108
425,106,14,0,92
426,72,48,1,24
427,105,15,0,90
428,110,10,0,100
429,99,21,0,78
430,81,39,1,42
431,76,44,0,32
432,103,17,1,86
433,87,33,1,54
434,93,27,1,66
435,79,41,0,38
436,78,42,1,36
437,82,38,0,44
438,97,23,1,74
439,97,23,0,74
440,92,28,0,64
441,85,35,1,50
442,64,56,1,8
443,100,20,0,80
444,89,31,0,58
445,86,34,1,52
446,93,27,1,66
447,85,35,1,50
448,87,33,0,54
449,86,34,1,52
450,114,6,1,108
451,76,44,1,32
452,105,15,1,90
453,100,20,0,80
454,82,38,1,44
455,87,33,0,54
456,91,29,0,62
457,99,21,1,78
458,102,18,0,84
459,99,21,0,78
460,81,39,1,42
461,61,59,0,2
462,98,22,1,76
463,86,34,1,52
464,111,9,1,102
465,100,20,0,80
466,116,4,1,112
467,87,33,1,54
468,86,34,0,52
469,93,27,0,66
470,70,50,0,20
471,62,58,1,4
472,78,42,1,36
473,105,15,0,90
474,108,12,1,96
475,88,32,0,56
476,91,29,0,62
477,96,24,0,72
478,95,25,0,70
479,69,51,1,18
480,90,30,1,60
481,101,19,0,82
482,94,26,1,68
483,112,8,0,104
484,87,33,1,54
485,101,19,0,82
486,92,28,0,64
487,89,31,0,58
488,87,33,0,54
489,92,28,0,64
490,77,43,1,34
491,78,42,1,36
492,101,19,0,82
493,93,27,1,66
494,102,18,0,84
495,93,27,0,66
496,75,45,1,30
497,78,42,1,36
498,73,47,1,26
499,106,14,0,92
500,110,10,0,100
501,110,10,1,100
502,102,18,0,84
503,68,52,1,16
504,87,33,0,54
505,92,28,0,64
506,79,41,0,38
507,117,3,0,114
508,81,39,0,42
509,45,75,1,-30
510,88,32,1,56
511,85,35,0,50
512,91,29,1,62
513,102,18,1,84
514,86,34,0,52
515,101,19,0,82
516,90,30,0,60
517,97,23,0,74
518,116,4,0,112
519,90,30,0,60
520,82,38,1,44
521,105,15,0,90
522,93,27,1,66
523,105,15,0,90
524,76,44,0,32
525,75,45,1,30
526,81,39,1,42
527,79,41,0,38
528,120,0,0,120
529,89,31,1,58
