game_id,agent1_points,agent2_points,first_player,point_differential
1300,92,28,0,64
1301,58,62,0,-4
1302,91,29,0,62
1303,37,83,0,-46
1304,75,45,0,30
1305,86,34,0,52
1306,67,53,0,14
1307,70,50,0,20
1308,87,33,0,54
1309,100,20,0,80
1310,72,48,0,24
1311,79,41,0,38
1312,63,57,0,6
1313,88,32,0,56
1314,101,19,0,82
1315,85,35,0,50
1316,96,24,0,72
1317,73,47,0,26
1318,80,40,0,40
1319,70,50,0,20
1320,62,58,0,4
1321,91,29,0,62
1322,40,80,0,-40
1323,103,17,0,86
1324,95,25,0,70
1325,71,49,0,22
1326,85,35,0,50
1327,85,35,0,50
1328,32,88,0,-56
1329,72,48,0,24
1330,80,40,0,40
1331,69,51,0,18
1332,67,53,0,14
1333,99,21,0,78
1334,114,6,0,108
1335,70,50,0,20
1336,101,19,0,82
1337,60,60,0,0
1338,37,83,0,-46
1339,52,68,0,-16
1340,67,53,0,14
1341,62,58,0,4
1342,71,49,0,22
1343,86,34,0,52
1344,63,57,0,6
1345,56,64,0,-8
1346,52,68,0,-16
1347,62,58,0,4
1348,76,44,0,32
1349,98,22,0,76
1350,99,21,0,78
1351,89,31,0,58
1352,71,49,0,22
1353,87,33,0,54
1354,58,62,0,-4
1355,87,33,0,54
1356,83,37,0,46
1357,63,57,0,6
1358,45,75,0,-30
1359,98,22,0,76
1360,61,59,0,2
1361,44,76,0,-32
1362,83,37,0,46
1363,34,86,0,-52
1364,47,73,0,-26
1365,63,57,0,6
1366,93,27,0,66
1367,63,57,0,6
1368,49,71,0,-22
1369,68,52,0,16
1370,76,44,0,32
1371,76,44,0,32
1372,95,25,0,70
1373,82,38,0,44
1374,84,36,0,48
1375,101,19,0,82
1376,72,48,0,24
1377,71,49,0,22
1378,103,17,0,86
1379,70,50,0,20
1380,37,83,0,-46
1381,81,39,0,42
1382,71,49,0,22
1383,109,11,0,98
1384,96,24,0,72
1385,74,46,0,28
1386,46,74,0,-28
1387,59,61,0,-2
1388,88,32,0,56
1389,82,38,0,44
1390,44,76,0,-32
1391,67,53,0,14
1392,84,36,0,48
1393,53,67,0,-14
1394,59,61,0,-2
1395,86,34,0,52
1396,49,71,0,-22
1397,48,72,0,-24
1398,44,76,0,-32
1399,91,29,0,62
1400,30,90,0,-60
1401,84,36,0,48
1402,52,68,0,-16
1403,72,48,0,24
1404,66,54,0,12
1405,92,28,0,64
1406,84,36,0,48
1407,90,30,0,60
1408,82,38,0,44
1409,68,52,0,16
1410,84,36,0,48
1411,80,40,0,40
1412,54,66,0,-12
1413,92,28,0,64
1414,79,41,0,38
1415,51,69,0,-18
1416,63,57,0,6
1417,49,71,0,-22
1418,41,79,0,-38
1419,83,37,0,46
1420,94,26,0,68
1421,93,27,0,66
1422,60,60,0,0
1423,83,37,0,46
1424,105,15,0,90
1425,67,53,0,14
1426,91,29,0,62
1427,100,20,0,80
1428,39,81,0,-42
1429,57,63,0,-6
1430,43,77,0,-34
1431,94,26,0,68
1432,92,28,0,64
1433,62,58,0,4
1434,49,71,0,-22
1435,85,35,0,50
1436,92,28,0,64
1437,58,62,0,-4
1438,58,62,0,-4
1439,73,47,0,26
1440,82,38,0,44
1441,53,67,0,-14
1442,65,55,0,10
1443,71,49,0,22
1444,43,77,0,-34
1445,81,39,0,42
1446,64,56,0,8
1447,77,43,0,34
1448,71,49,0,22
1449,98,22,0,76
1450,110,10,0,100
1451,71,49,0,22
1452,39,81,0,-42
1453,63,57,0,6
1454,118,2,0,116
1455,46,74,0,-28
1456,74,46,0,28
1457,84,36,0,48
1458,75,45,0,30
1459,73,47,0,26
1460,94,26,0,68
1461,76,44,0,32
1462,80,40,0,40
1463,63,57,0,6
1464,66,54,0,12
1465,66,54,0,12
1466,80,40,0,40
1467,72,48,0,24
1468,92,28,0,64
1469,79,41,0,38
1470,94,26,0,68
1471,46,74,0,-28
1472,52,68,0,-16
1473,72,48,0,24
1474,67,53,0,14
1475,55,65,0,-10
1476,54,66,0,-12
1477,62,58,0,4
1478,83,37,0,46
1479,76,44,0,32
1480,70,50,0,20
1481,75,45,0,30
1482,75,45,0,30
1483,51,69,0,-18
1484,64,56,0,8
1485,64,56,0,8
1486,37,83,0,-46
1487,107,13,0,94
1488,114,6,0,108
1489,109,11,0,98
1490,47,73,0,-26
1491,92,28,0,64
1492,47,73,0,-26
1493,57,63,0,-6
1494,71,49,0,22
1495,75,45,0,30
1496,80,40,0,40
1497,89,31,0,58
1498,101,19,0,82
1499,99,21,0,78
1500,72,48,0,24
1501,63,57,0,6
1502,97,23,0,74
1503,77,43,0,34
1504,92,28,0,64
1505,96,24,0,72
1506,60,60,0,0
1507,56,64,0,-8
1508,75,45,0,30
1509,73,47,0,26
1510,36,84,0,-48
1511,62,58,0,4
1512,63,57,0,6
1513,58,62,0,-4
1514,43,77,0,-34
1515,99,21,0,78
1516,74,46,0,28
1517,102,18,0,84
1518,68,52,0,16
1519,53,67,0,-14
1520,67,53,0,14
1521,79,41,0,38
1522,74,46,0,28
1523,73,47,0,26
1524,94,26,0,68
1525,81,39,0,42
1526,75,45,0,30
1527,73,47,0,26
1528,93,27,0,66
1529,89,31,0,58
1530,49,71,0,-22
1531,63,57,0,6
1532,76,44,0,32
1533,118,2,0,116
1534,93,27,0,66
1535,65,55,0,10
1536,66,54,0,12
1537,66,54,0,12
1538,88,32,0,56
1539,74,46,0,28
1540,48,72,0,-24
1541,47,73,0,-26
1542,58,62,0,-4
1543,46,74,0,-28
1544,60,60,0,0
1545,69,51,0,18
1546,83,37,0,46
1547,63,57,0,6
1548,55,65,0,-10
1549,25,95,0,-70
1550,101,19,0,82
1551,102,18,0,84
1552,82,38,0,44
1553,86,34,0,52
1554,75,45,0,30
1555,48,72,0,-24
1556,51,69,0,-18
1557,71,49,0,22
1558,84,36,0,48
1559,81,39,0,42
1560,84,36,0,48
1561,76,44,0,32
1562,88,32,0,56
1563,95,25,0,70
1564,73,47,0,26
1565,69,51,0,18
1566,67,53,0,14
1567,83,37,0,46
1568,80,40,0,40
1569,61,59,0,2
1570,70,50,0,20
1571,62,58,0,4
1572,57,63,0,-6
1573,37,83,0,-46
1574,56,64,0,-8
1575,84,36,0,48
1576,62,58,0,4
1577,78,42,0,36
1578,77,43,0,34
1579,96,24,0,72
1580,101,19,0,82
1581,90,30,0,60
1582,52,68,0,-16
1583,27,93,0,-66
1584,63,57,0,6
1585,68,52,0,16
1586,61,59,0,2
1587,89,31,0,58
1588,75,45,0,30
1589,42,78,0,-36
1590,92,28,0,64
1591,41,79,0,-38
1592,95,25,0,70
1593,78,42,0,36
1594,70,50,0,20
1595,53,67,0,-14
1596,58,62,0,-4
1597,104,16,0,88
1598,49,71,0,-22
1599,80,40,0,40
1600,44,76,0,-32
1601,82,38,0,44
1602,54,66,0,-12
1603,66,54,0,12
1604,78,42,0,36
1605,83,37,0,46
1606,92,28,0,64
1607,83,37,0,46
1608,65,55,0,10
1609,102,18,0,84
1610,73,47,0,26
1611,70,50,0,20
1612,77,43,0,34
1613,53,67,0,-14
1614,72,48,0,24
1615,55,65,0,-10
1616,78,42,0,36
1617,88,32,0,56
1618,108,12,0,96
1619,40,80,0,-40
1620,87,33,0,54
1621,58,62,0,-4
1622,87,33,0,54
1623,81,39,0,42
1624,62,58,0,4
1625,66,54,0,12
1626,71,49,0,22
1627,86,34,0,52
1628,70,50,0,20
1629,83,37,0,46
1630,84,36,0,48
1631,80,40,0,40
1632,82,38,0,44
1633,65,55,0,10
1634,84,36,0,48
1635,53,67,0,-14
1636,77,43,0,34
1637,85,35,0,50
1638,67,53,0,14
1639,68,52,0,16
1640,50,70,0,-20
1641,63,57,0,6
1642,68,52,0,16
1643,69,51,0,18
1644,99,21,0,78
1645,35,85,0,-50
1646,49,71,0,-22
1647,74,46,0,28
1648,55,65,0,-10
1649,43,77,0,-34
1650,62,58,0,4
1651,90,30,0,60
1652,35,85,0,-50
1653,77,43,0,34
1654,66,54,0,12
1655,57,63,0,-6
1656,76,44,0,32
1657,97,23,0,74
1658,57,63,0,-6
1659,50,70,0,-20
1660,92,28,0,64
1661,98,22,0,76
1662,77,43,0,34
1663,96,24,0,72
1664,71,49,0,22
1665,86,34,0,52
1666,74,46,0,28
1667,74,46,0,28
1668,67,53,0,14
1669,65,55,0,10
1670,55,65,0,-10
1671,96,24,0,72
1672,72,48,0,24
1673,75,45,0,30
1674,63,57,0,6
1675,67,53,0,14
1676,68,52,0,16
1677,71,49,0,22
1678,51,69,0,-18
1679,96,24,0,72
1680,63,57,0,6
1681,66,54,0,12
1682,66,54,0,12
1683,85,35,0,50
1684,70,50,0,20
1685,51,69,0,-18
1686,84,36,0,48
1687,101,19,0,82
1688,51,69,0,-18
1689,97,23,0,74
1690,51,69,0,-18
1691,78,42,0,36
1692,61,59,0,2
1693,106,14,0,92
1694,83,37,0,46
1695,86,34,0,52
1696,57,63,0,-6
1697,80,40,0,40
1698,76,44,0,32
1699,90,30,0,60
1700,59,61,0,-2
1701,59,61,0,-2
1702,71,49,0,22
1703,76,44,0,32
1704,73,47,0,26
1705,85,35,0,50
1706,51,69,0,-18
1707,86,34,0,52
1708,91,29,0,62
1709,96,24,0,72
1710,73,47,0,26
1711,67,53,0,14
1712,64,56,0,8
1713,67,53,0,14
1714,65,55,0,10
1715,94,26,0,68
1716,51,69,0,-18
1717,49,71,0,-22
1718,40,80,0,-40
1719,85,35,0,50
1720,79,41,0,38
1721,58,62,0,-4
1722,66,54,0,12
1723,52,68,0,-16
1724,74,46,0,28
1725,45,75,0,-30
1726,45,75,0,-30
1727,60,60,0,0
1728,84,36,0,48
1729,72,48,0,24
1730,82,38,0,44
1731,75,45,0,30
1732,109,11,0,98
1733,93,27,0,66
1734,79,41,0,38
1735,61,59,0,2
1736,90,30,0,60
1737,92,28,0,64
1738,95,25,0,70
1739,103,17,0,86
1740,67,53,0,14
1741,54,66,0,-12
1742,42,78,0,-36
1743,76,44,0,32
1744,101,19,0,82
1745,82,38,0,44
1746,58,62,0,-4
1747,33,87,0,-54
1748,34,86,0,-52
1749,50,70,0,-20
1750,83,37,0,46
1751,79,41,0,38
1752,49,71,0,-22
1753,61,59,0,2
1754,63,57,0,6
1755,92,28,0,64
1756,41,79,0,-38
1757,83,37,0,46
1758,55,65,0,-10
1759,68,52,0,16
1760,88,32,0,56
1761,62,58,0,4
1762,55,65,0,-10
1763,75,45,0,30
1764,81,39,0,42
1765,54,66,0,-12
1766,106,14,0,92
1767,96,24,0,72
1768,114,6,0,108
1769,51,69,0,-18
1770,44,76,0,-32
1771,105,15,0,90
1772,90,30,0,60
1773,92,28,0,64
1774,98,22,0,76
1775,69,51,0,18
1776,55,65,0,-10
1777,60,60,0,0
1778,95,25,0,70
1779,66,54,0,12
1780,70,50,0,20
1781,75,45,0,30
1782,63,57,0,6
1783,82,38,0,44
1784,67,53,0,14
1785,43,77,0,-34
1786,109,11,0,98
1787,65,55,0,10
1788,108,12,0,96
1789,52,68,0,-16
1790,41,79,0,-38
1791,69,51,0,18
1792,74,46,0,28
1793,91,29,0,62
1794,94,26,0,68
1795,78,42,0,36
1796,100,20,0,80
1797,103,17,0,86
1798,72,48,0,24
1799,94,26,0,68
1800,88,32,0,56
1801,66,54,0,12
1802,96,24,0,72
1803,63,57,0,6
1804,78,42,0,36
1805,55,65,0,-10
1806,54,66,0,-12
1807,53,67,0,-14
1808,108,12,0,96
1809,78,42,0,36
1810,57,63,0,-6
1811,73,47,0,26
1812,78,42,0,36
1813,96,24,0,72
1814,83,37,0,46
1815,50,70,0,-20
1816,92,28,0,64
1817,36,84,0,-48
1818,78,42,0,36
1819,102,18,0,84
1820,73,47,0,26
1821,74,46,0,28
1822,51,69,0,-18
1823,41,79,0,-38
1824,82,38,0,44
1825,80,40,0,40
1826,55,65,0,-10
1827,94,26,0,68
1828,58,62,0,-4
1829,61,59,0,2
1830,66,54,0,12
1831,46,74,0,-28
1832,33,87,0,-54
1833,40,80,0,-40
1834,72,48,0,24
1835,74,46,0,28
1836,25,95,0,-70
1837,64,56,0,8
1838,36,84,0,-48
1839,88,32,0,56
1840,80,40,0,40
1841,94,26,0,68
1842,45,75,0,-30
1843,79,41,0,38
1844,93,27,0,66
1845,68,52,0,16
1846,72,48,0,24
1847,36,84,0,-48
1848,52,68,0,-16
1849,74,46,0,28
1850,73,47,0,26
1851,85,35,0,50
1852,65,55,0,10
1853,85,35,0,50
1854,56,64,0,-8
1855,63,57,0,6
1856,58,62,0,-4
1857,85,35,0,50
1858,79,41,0,38
1859,73,47,0,26
1860,83,37,0,46
1861,69,51,0,18
1862,77,43,0,34
1863,69,51,0,18
1864,36,84,0,-48
1865,53,67,0,-14
1866,78,42,0,36
1867,64,56,0,8
1868,103,17,0,86
1869,77,43,0,34
1870,107,13,0,94
1871,77,43,0,34
1872,89,31,0,58
1873,75,45,0,30
1874,55,65,0,-10
1875,71,49,0,22
1876,81,39,0,42
1877,83,37,0,46
1878,63,57,0,6
1879,83,37,0,46
1880,110,10,0,100
1881,99,21,0,78
1882,53,67,0,-14
1883,71,49,0,22
1884,99,21,0,78
1885,82,38,0,44
1886,61,59,0,2
1887,95,25,0,70
1888,61,59,0,2
1889,110,10,0,100
1890,35,85,0,-50
1891,56,64,0,-8
1892,90,30,0,60
1893,64,56,0,8
1894,85,35,0,50
1895,106,14,0,92
1896,81,39,0,42
1897,72,48,0,24
1898,71,49,0,22
1899,59,61,0,-2
1900,96,24,0,72
1901,78,42,0,36
1902,81,39,0,42
1903,65,55,0,10
1904,90,30,0,60
1905,49,71,0,-22
1906,49,71,0,-22
1907,61,59,0,2
1908,87,33,0,54
1909,73,47,0,26
1910,82,38,0,44
1911,42,78,0,-36
1912,92,28,0,64
1913,78,42,0,36
1914,104,16,0,88
1915,68,52,0,16
1916,84,36,0,48
1917,60,60,0,0
1918,73,47,0,26
1919,77,43,0,34
1920,76,44,0,32
1921,71,49,0,22
1922,86,34,0,52
1923,83,37,0,46
1924,63,57,0,6
1925,62,58,0,4
1926,60,60,0,0
1927,87,33,0,54
1928,89,31,0,58
1929,88,32,0,56
1930,85,35,0,50
1931,88,32,0,56
1932,67,53,0,14
1933,82,38,0,44
1934,52,68,0,-16
1935,60,60,0,0
1936,80,40,0,40
1937,97,23,0,74
1938,60,60,0,0
1939,103,17,0,86
1940,52,68,0,-16
1941,85,35,0,50
1942,82,38,0,44
1943,92,28,0,64
1944,42,78,0,-36
1945,89,31,0,58
1946,57,63,0,-6
1947,57,63,0,-6
1948,103,17,0,86
1949,79,41,0,38
1950,99,21,0,78
1951,67,53,0,14
1952,102,18,0,84
1953,95,25,0,70
1954,83,37,0,46
1955,65,55,0,10
1956,96,24,0,72
1957,73,47,0,26
1958,46,74,0,-28
1959,34,86,0,-52
1960,69,51,0,18
1961,62,58,0,4
1962,80,40,0,40
1963,61,59,0,2
1964,86,34,0,52
1965,67,53,0,14
1966,49,71,0,-22
1967,55,65,0,-10
1968,109,11,0,98
1969,43,77,0,-34
1970,65,55,0,10
1971,52,68,0,-16
1972,79,41,0,38
1973,76,44,0,32
1974,85,35,0,50
1975,46,74,0,-28
1976,48,72,0,-24
1977,92,28,0,64
1978,107,13,0,94
1979,67,53,0,14
1980,59,61,0,-2
1981,43,77,0,-34
1982,52,68,0,-16
1983,72,48,0,24
1984,89,31,0,58
1985,41,79,0,-38
1986,52,68,0,-16
1987,82,38,0,44
1988,93,27,0,66
1989,58,62,0,-4
1990,51,69,0,-18
1991,89,31,0,58
1992,92,28,0,64
1993,74,46,0,28
1994,97,23,0,74
1995,76,44,0,32
1996,58,62,0,-4
1997,65,55,0,10
1998,82,38,0,44
1999,66,54,0,12
2000,63,57,0,6
2001,95,25,0,70
2002,86,34,0,52
2003,26,94,0,-68
2004,96,24,0,72
2005,46,74,0,-28
2006,67,53,0,14
2007,90,30,0,60
2008,85,35,0,50
2009,59,61,0,-2
2010,92,28,0,64
2011,79,41,0,38
2012,88,32,0,56
2013,53,67,0,-14
2014,60,60,0,0
2015,88,32,0,56
2016,72,48,0,24
2017,75,45,0,30
2018,67,53,0,14
2019,34,86,0,-52
2020,86,34,0,52
2021,73,47,0,26
2022,72,48,0,24
2023,69,51,0,18
2024,101,19,0,82
2025,54,66,0,-12
2026,72,48,0,24
2027,44,76,0,-32
2028,91,29,0,62
2029,90,30,0,60
2030,33,87,0,-54
2031,84,36,0,48
2032,65,55,0,10
2033,69,51,0,18
2034,68,52,0,16
2035,104,16,0,88
2036,76,44,0,32
2037,37,83,0,-46
2038,80,40,0,40
2039,42,78,0,-36
2040,101,19,0,82
2041,68,52,0,16
2042,60,60,0,0
2043,67,53,0,14
2044,104,16,0,88
2045,72,48,0,24
2046,78,42,0,36
2047,90,30,0,60
2048,44,76,0,-32
2049,104,16,0,88
2050,112,8,0,104
2051,53,67,0,-14
2052,87,33,0,54
2053,55,65,0,-10
2054,90,30,0,60
2055,81,39,0,42
2056,88,32,0,56
2057,77,43,0,34
2058,62,58,0,4
2059,56,64,0,-8
2060,59,61,0,-2
2061,50,70,0,-20
2062,87,33,0,54
2063,59,61,0,-2
2064,85,35,0,50
2065,106,14,0,92
2066,52,68,0,-16
2067,85,35,0,50
2068,85,35,0,50
2069,79,41,0,38
2070,53,67,0,-14
2071,66,54,0,12
2072,106,14,0,92
2073,76,44,0,32
2074,65,55,0,10
2075,84,36,0,48
2076,83,37,0,46
2077,78,42,0,36
2078,62,58,0,4
2079,89,31,0,58
2080,76,44,0,32
2081,89,31,0,58
2082,71,49,0,22
2083,99,21,0,78
2084,68,52,0,16
2085,77,43,0,34
2086,77,43,0,34
2087,71,49,0,22
2088,99,21,0,78
2089,60,60,0,0
2090,86,34,0,52
2091,50,70,0,-20
2092,103,17,0,86
2093,55,65,0,-10
2094,96,24,0,72
2095,76,44,0,32
2096,66,54,0,12
2097,90,30,0,60
2098,22,98,0,-76
2099,66,54,0,12
2100,77,43,0,34
2101,80,40,0,40
2102,101,19,0,82
2103,84,36,0,48
2104,99,21,0,78
2105,67,53,0,14
2106,96,24,0,72
2107,97,23,0,74
2108,73,47,0,26
2109,80,40,0,40
2110,51,69,0,-18
2111,78,42,0,36
2112,91,29,0,62
2113,87,33,0,54
2114,101,19,0,82
2115,45,75,0,-30
2116,55,65,0,-10
2117,70,50,0,20
2118,72,48,0,24
2119,94,26,0,68
2120,62,58,0,4
2121,82,38,0,44
2122,60,60,0,0
2123,51,69,0,-18
2124,94,26,0,68
2125,79,41,0,38
2126,96,24,0,72
2127,88,32,0,56
2128,53,67,0,-14
2129,88,32,0,56
2130,68,52,0,16
2131,97,23,0,74
2132,99,21,0,78
2133,79,41,0,38
2134,77,43,0,34
2135,81,39,0,42
2136,56,64,0,-8
2137,72,48,0,24
2138,87,33,0,54
2139,83,37,0,46
2140,60,60,0,0
2141,77,43,0,34
2142,58,62,0,-4
2143,61,59,0,2
2144,103,17,0,86
2145,53,67,0,-14
2146,88,32,0,56
2147,71,49,0,22
2148,57,63,0,-6
2149,68,52,0,16
2150,74,46,0,28
2151,78,42,0,36
2152,43,77,0,-34
2153,96,24,0,72
2154,80,40,0,40
2155,92,28,0,64
2156,54,66,0,-12
2157,45,75,0,-30
2158,82,38,0,44
2159,90,30,0,60
2160,69,51,0,18
2161,44,76,0,-32
2162,86,34,0,52
2163,89,31,0,58
2164,85,35,0,50
2165,80,40,0,40
2166,39,81,0,-42
2167,73,47,0,26
2168,73,47,0,26
2169,31,89,0,-58
2170,48,72,0,-24
2171,68,52,0,16
2172,74,46,0,28
2173,82,38,0,44
2174,73,47,0,26
2175,70,50,0,20
2176,50,70,0,-20
2177,47,73,0,-26
2178,54,66,0,-12
2179,80,40,0,40
2180,64,56,0,8
2181,99,21,0,78
2182,59,61,0,-2
2183,71,49,0,22
2184,88,32,0,56
2185,61,59,0,2
2186,89,31,0,58
2187,94,26,0,68
2188,106,14,0,92
2189,81,39,0,42
2190,68,52,0,16
2191,105,15,0,90
2192,36,84,0,-48
2193,97,23,0,74
2194,83,37,0,46
2195,71,49,0,22
2196,57,63,0,-6
2197,86,34,0,52
2198,64,56,0,8
2199,86,34,0,52
2200,77,43,0,34
2201,117,3,0,114
2202,54,66,0,-12
2203,109,11,0,98
2204,93,27,0,66
2205,51,69,0,-18
2206,60,60,0,0
2207,74,46,0,28
2208,76,44,0,32
2209,45,75,0,-30
2210,94,26,0,68
2211,77,43,0,34
2212,96,24,0,72
2213,79,41,0,38
2214,104,16,0,88
2215,53,67,0,-14
2216,73,47,0,26
2217,84,36,0,48
2218,79,41,0,38
2219,99,21,0,78
2220,87,33,0,54
2221,49,71,0,-22
2222,74,46,0,28
2223,49,71,0,-22
2224,91,29,0,62
2225,98,22,0,76
2226,68,52,0,16
2227,74,46,0,28
2228,79,41,0,38
2229,100,20,0,80
2230,69,51,0,18
2231,108,12,0,96
2232,73,47,0,26
2233,65,55,0,10
2234,77,43,0,34
2235,86,34,0,52
2236,80,40,0,40
2237,96,24,0,72
2238,99,21,0,78
2239,51,69,0,-18
2240,97,23,0,74
2241,68,52,0,16
2242,65,55,0,10
2243,32,88,0,-56
2244,54,66,0,-12
2245,61,59,0,2
2246,69,51,0,18
2247,75,45,0,30
2248,78,42,0,36
2249,74,46,0,28
2250,64,56,0,8
2251,66,54,0,12
2252,75,45,0,30
2253,61,59,0,2
2254,84,36,0,48
2255,80,40,0,40
2256,78,42,0,36
2257,66,54,0,12
2258,70,50,0,20
2259,57,63,0,-6
2260,80,40,0,40
2261,25,95,0,-70
2262,74,46,0,28
2263,101,19,0,82
2264,67,53,0,14
2265,60,60,0,0
2266,54,66,0,-12
2267,61,59,0,2
2268,87,33,0,54
2269,87,33,0,54
2270,60,60,0,0
2271,65,55,0,10
2272,78,42,0,36
2273,101,19,0,82
2274,70,50,0,20
2275,39,81,0,-42
2276,60,60,0,0
2277,36,84,0,-48
2278,71,49,0,22
2279,61,59,0,2
2280,83,37,0,46
2281,68,52,0,16
2282,91,29,0,62
2283,85,35,0,50
2284,70,50,0,20
2285,53,67,0,-14
2286,62,58,0,4
2287,35,85,0,-50
2288,106,14,0,92
2289,77,43,0,34
2290,41,79,0,-38
2291,80,40,0,40
2292,90,30,0,60
2293,67,53,0,14
2294,115,5,0,110
2295,52,68,0,-16
2296,89,31,0,58
2297,76,44,0,32
2298,69,51,0,18
2299,96,24,0,72
2300,51,69,0,-18
2301,102,18,0,84
2302,110,10,0,100
2303,86,34,0,52
2304,106,14,0,92
2305,50,70,0,-20
2306,62,58,0,4
2307,90,30,0,60
2308,70,50,0,20
2309,75,45,0,30
2310,81,39,0,42
2311,67,53,0,14
2312,68,52,0,16
2313,66,54,0,12
2314,78,42,0,36
2315,76,44,0,32
2316,83,37,0,46
2317,71,49,0,22
2318,85,35,0,50
2319,65,55,0,10
2320,86,34,0,52
2321,62,58,0,4
2322,77,43,0,34
2323,85,35,0,50
2324,85,35,0,50
2325,71,49,0,22
2326,81,39,0,42
2327,79,41,0,38
2328,55,65,0,-10
2329,64,56,0,8
2330,79,41,0,38
2331,66,54,0,12
2332,75,45,0,30
2333,52,68,0,-16
2334,78,42,0,36
2335,78,42,0,36
2336,86,34,0,52
2337,40,80,0,-40
2338,68,52,0,16
2339,68,52,0,16
2340,48,72,0,-24
2341,48,72,0,-24
2342,93,27,0,66
2343,57,63,0,-6
2344,49,71,0,-22
2345,32,88,0,-56
2346,90,30,0,60
2347,59,61,0,-2
2348,83,37,0,46
2349,91,29,0,62
2350,75,45,0,30
2351,60,60,0,0
2352,44,76,0,-32
2353,93,27,0,66
2354,113,7,0,106
2355,88,32,0,56
2356,40,80,0,-40
2357,48,72,0,-24
2358,85,35,0,50
2359,102,18,0,84
2360,48,72,0,-24
2361,84,36,0,48
2362,86,34,0,52
2363,103,17,0,86
2364,78,42,0,36
2365,45,75,0,-30
2366,27,93,0,-66
2367,24,96,0,-72
2368,83,37,0,46
2369,67,53,0,14
2370,74,46,0,28
2371,68,52,0,16
2372,71,49,0,22
2373,62,58,0,4
2374,77,43,0,34
2375,66,54,0,12
2376,98,22,0,76
2377,82,38,0,44
2378,56,64,0,-8
2379,61,59,0,2
2380,80,40,0,40
2381,44,76,0,-32
2382,78,42,0,36
2383,87,33,0,54
2384,38,82,0,-44
2385,75,45,0,30
2386,74,46,0,28
2387,53,67,0,-14
2388,106,14,0,92
2389,60,60,0,0
2390,51,69,0,-18
2391,76,44,0,32
2392,76,44,0,32
2393,91,29,0,62
2394,80,40,0,40
2395,69,51,0,18
2396,62,58,0,4
2397,76,44,0,32
2398,79,41,0,38
2399,103,17,0,86
2400,57,63,0,-6
2401,96,24,0,72
2402,64,56,0,8
2403,92,28,0,64
2404,88,32,0,56
2405,94,26,0,68
2406,91,29,0,62
2407,60,60,0,0
2408,97,23,0,74
2409,73,47,0,26
2410,42,78,0,-36
2411,101,19,0,82
2412,77,43,0,34
2413,100,20,0,80
2414,63,57,0,6
2415,68,52,0,16
2416,83,37,0,46
2417,110,10,0,100
2418,69,51,0,18
2419,96,24,0,72
2420,64,56,0,8
2421,69,51,0,18
2422,56,64,0,-8
2423,77,43,0,34
2424,53,67,0,-14
2425,63,57,0,6
2426,61,59,0,2
2427,75,45,0,30
2428,105,15,0,90
2429,80,40,0,40
2430,47,73,0,-26
2431,83,37,0,46
2432,98,22,0,76
2433,58,62,0,-4
2434,40,80,0,-40
2435,114,6,0,108
2436,74,46,0,28
2437,25,95,0,-70
2438,71,49,0,22
2439,107,13,0,94
2440,86,34,0,52
2441,118,2,0,116
2442,73,47,0,26
2443,80,40,0,40
2444,81,39,0,42
2445,79,41,0,38
2446,66,54,0,12
2447,97,23,0,74
2448,82,38,0,44
2449,54,66,0,-12
2450,95,25,0,70
2451,63,57,0,6
2452,89,31,0,58
2453,97,23,0,74
2454,116,4,0,112
2455,91,29,0,62
2456,80,40,0,40
2457,92,28,0,64
2458,65,55,0,10
2459,60,60,0,0
2460,82,38,0,44
2461,63,57,0,6
2462,106,14,0,92
2463,60,60,0,0
2464,91,29,0,62
2465,48,72,0,-24
2466,65,55,0,10
2467,65,55,0,10
2468,44,76,0,-32
2469,95,25,0,70
2470,65,55,0,10
2471,73,47,0,26
2472,83,37,0,46
2473,62,58,0,4
2474,60,60,0,0
2475,91,29,0,62
2476,65,55,0,10
2477,81,39,0,42
2478,113,7,0,106
2479,58,62,0,-4
2480,47,73,0,-26
2481,106,14,0,92
2482,85,35,0,50
2483,64,56,0,8
2484,97,23,0,74
2485,84,36,0,48
2486,79,41,0,38
2487,81,39,0,42
2488,64,56,0,8
2489,81,39,0,42
2490,102,18,0,84
2491,115,5,0,110
2492,77,43,0,34
2493,96,24,0,72
2494,65,55,0,10
2495,52,68,0,-16
2496,74,46,0,28
2497,52,68,0,-16
2498,74,46,0,28
2499,63,57,0,6
2500,44,76,0,-32
2501,99,21,0,78
2502,55,65,0,-10
2503,78,42,0,36
2504,59,61,0,-2
2505,80,40,0,40
2506,78,42,0,36
2507,54,66,0,-12
2508,97,23,0,74
2509,84,36,0,48
2510,73,47,0,26
2511,91,29,0,62
2512,55,65,0,-10
2513,86,34,0,52
2514,95,25,0,70
2515,78,42,0,36
2516,53,67,0,-14
2517,88,32,0,56
2518,104,16,0,88
2519,36,84,0,-48
2520,73,47,0,26
2521,66,54,0,12
2522,66,54,0,12
2523,105,15,0,90
2524,86,34,0,52
2525,54,66,0,-12
2526,89,31,0,58
2527,94,26,0,68
2528,56,64,0,-8
2529,52,68,0,-16
2530,39,81,0,-42
2531,84,36,0,48
2532,84,36,0,48
2533,70,50,0,20
2534,114,6,0,108
2535,58,62,0,-4
2536,107,13,0,94
2537,104,16,0,88
2538,83,37,0,46
2539,54,66,0,-12
2540,82,38,0,44
2541,90,30,0,60
2542,95,25,0,70
2543,97,23,0,74
